track_name,artist_name,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,is_hit
Forro Song 19,Artist 19,132.84754593840916,0.5232829412056329,0.8914127176786182,0.2186175485886607,0.6515747860711487,0.0118164827621656,0.2393474330728301,0.105473141613586,-9.4633070270394,0
Forro Song 20,Artist 20,165.0988805410821,0.8145497306627201,0.862436651269394,0.4256276580570452,0.1419516350237782,0.0806834739267264,0.2981010284001346,0.0795141212293711,-5.244467235232275,0
Forro Sample 1,Generic Forro,143.0892177817119,0.7833994221402625,0.5454015311858288,0.4572098878907645,0.5764478263307171,0.0,0.1,0.05,-8.0,1
Forro Sample 2,Generic Forro,156.5221479993526,0.7310538419186217,0.8756497120491262,0.7872599267116802,0.5219445032360391,0.0,0.1,0.05,-8.0,1
Forro Sample 3,Generic Forro,146.0380645399796,0.841697723997696,0.8690094035756475,0.5056261619284127,0.2444099002131667,0.0,0.1,0.05,-8.0,1
Forro Sample 4,Generic Forro,148.32554429409834,0.7535418135680927,0.6308905747769492,0.4740619963734129,0.5953386348043528,0.0,0.1,0.05,-8.0,1
Forro Sample 5,Generic Forro,162.8776935454176,0.8307783438945138,0.613226411838859,0.8386227092564478,0.3395180911704551,0.0,0.1,0.05,-8.0,1
Forro Sample 6,Generic Forro,156.16402101877293,0.7674799073204225,0.6976628696804194,0.7667639912695372,0.5388980099724635,0.0,0.1,0.05,-8.0,1
Forro Sample 7,Generic Forro,143.47403594258697,0.8380592084734901,0.7649153576065175,0.5456217391585508,0.5663761970307658,0.0,0.1,0.05,-8.0,1
Forro Sample 8,Generic Forro,152.79440680691567,0.7991054406903156,0.5781368009641946,0.4252010748198681,0.2690471865161782,0.0,0.1,0.05,-8.0,1
Forro Sample 9,Generic Forro,147.87558000065926,0.8523200877205701,0.6940362763408359,0.8529432602951885,0.2438894049620804,0.0,0.1,0.05,-8.0,1
Forro Sample 10,Generic Forro,148.21966251020154,0.8021676558113747,0.7157321410133651,0.6429192371780651,0.5572331597684435,0.0,0.1,0.05,-8.0,1
Forro Sample 11,Generic Forro,148.5622236457008,0.7871903188190211,0.5271902622834375,0.8812443159425858,0.2638942480149533,0.0,0.1,0.05,-8.0,1
Forro Sample 12,Generic Forro,151.55564186401958,0.7247087316199646,0.5300944484578817,0.5531515867183174,0.4727153637500185,0.0,0.1,0.05,-8.0,1
Forro Sample 13,Generic Forro,153.69665855010615,0.8458413016792711,0.7515110667418838,0.7926598663684374,0.2844239680605426,0.0,0.1,0.05,-8.0,1
Forro Sample 14,Generic Forro,152.82917360585236,0.8650217731738894,0.6961355495854932,0.5971935879358528,0.3309410597174618,0.0,0.1,0.05,-8.0,1
Forro Sample 15,Generic Forro,149.08961918069346,0.8389180367913853,0.7742617883639625,0.634420895991207,0.4523523780587146,0.0,0.1,0.05,-8.0,1
Forro Sample 16,Generic Forro,142.07437758781285,0.7051059528136534,0.8829837262046588,0.7694808291456303,0.1975923544629616,0.0,0.1,0.05,-8.0,0
Forro Sample 17,Generic Forro,136.32075572140465,0.3629509404276904,0.5071129274816424,0.8152103065901171,0.585445641533395,0.0,0.1,0.05,-8.0,0
Forro Sample 18,Generic Forro,150.20626629785554,0.479743357984986,0.7359058574576264,0.8242440142240344,0.3657473247564821,0.0,0.1,0.05,-8.0,0
Forro Sample 19,Generic Forro,135.275829110873,0.901073478918656,0.8505461179482368,0.6753648682016224,0.4123085107861685,0.0,0.1,0.05,-8.0,0
Forro Sample 20,Generic Forro,158.9023965428216,0.3783648133014154,0.7679980173812,0.6343928483882849,0.3263897405940796,0.0,0.1,0.05,-8.0,0
Forro Sample 21,Generic Forro,148.81703008696547,0.6505326240978939,0.8647620280723561,0.5627699260100504,0.2390214587027434,0.0,0.1,0.05,-8.0,0
Forro Sample 22,Generic Forro,153.03017487089403,0.7261283923221097,0.5923515890250302,0.8342187501730214,0.3755278765195337,0.0,0.1,0.05,-8.0,0
Forro Sample 23,Generic Forro,138.70522262071512,0.6063904152981348,0.6465357713592441,0.772126199550135,0.1003116324105774,0.0,0.1,0.05,-8.0,0
Forro Sample 24,Generic Forro,136.31535577420837,0.980891538761962,0.6956352340658662,0.4336312382625452,0.1425333021793112,0.0,0.1,0.05,-8.0,0
Forro Sample 25,Generic Forro,154.15107426440412,0.3307790932109806,0.7093644150405259,0.7378705974883528,0.2949991743001406,0.0,0.1,0.05,-8.0,0
Forro Sample 26,Generic Forro,149.42493025651956,0.913618648443612,0.5162444660421306,0.6209124303444515,0.179279008408746,0.0,0.1,0.05,-8.0,0
Forro Sample 27,Generic Forro,145.92031272189533,0.706516697594805,0.8899579185945259,0.6324806765179694,0.5977303429499964,0.0,0.1,0.05,-8.0,0
Forro Sample 28,Generic Forro,142.15041392729148,0.456368301759529,0.6056485660411378,0.6192061797233941,0.3817466000906757,0.0,0.1,0.05,-8.0,0
Forro Sample 29,Generic Forro,165.63806425550877,0.7021269900442363,0.5936660143931847,0.7065730019582992,0.4125427217769084,0.0,0.1,0.05,-8.0,0
Forro Sample 30,Generic Forro,157.1937388062152,0.958139732979162,0.6727638967696155,0.7354427743989576,0.4427317397617168,0.0,0.1,0.05,-8.0,0
